title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert
E,Hartley Marsden,1915,abstract,https://uploads2.wikiart.org/images/marsden-hartley/e-1915.jpg,36.084784313725486,28,4,0.0,32.019999999999996,4.255,0.0,15.4725,0.0,29.439999999999998,4.425,0.0,13.0675,1.32,0.006173625254582485,0.0013396055951898813,0.0019740291786187964,0.003764963315742052,0.005725611098876899,0.007666521820100565
Painting No. 50,Hartley Marsden,1915,abstract,https://uploads6.wikiart.org/images/marsden-hartley/painting-no-50-1915.jpg,45.287642031171444,22,2,0.0,34.98461538461539,1.853846153846154,0.0,58.87179487179487,0.0,0.007692307692307693,4.256410256410256,0.0,0.02564102564102564,0.0,0.0041295370571614864,0.0009326567000411466,0.00540658620501338,0.0055520949001977085,0.005194237130594056,0.006206952876160401
"Painting, Number 5",Hartley Marsden,1915,abstract,https://uploads0.wikiart.org/images/marsden-hartley/painting-number-5-1915.jpg!Large.jpg,41.87280163599182,15,4,0.0,35.85276073619632,0.21779141104294478,0.0,42.355828220858896,0.0,11.549079754601227,0.10122699386503067,0.0,9.923312883435582,0.0,0.007972592213114754,0.0073996108825311775,0.0036714235545765093,0.0021784398526349513,0.0004159467588148717,0.00757333674186745
Untitled,Schendel Mira,1963,abstract,https://uploads1.wikiart.org/images/mira-schendel/untitled-1963(1).jpg!Large.jpg,33.142200574497316,8,2,0.0,75.28343949044586,0.0,0.0,0.7866242038216561,0.0,2.7579617834394905,0.0,0.0,21.171974522292995,0.0,0.007870389751747812,0.009498367468091422,0.007306051775835128,0.002128398922769525,0.0014092570572951072,0.002455924918866766
Untitled,Schendel Mira,1964,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1964.jpg,58.806760620915036,1,3,0.0,14.619791666666668,0.6145833333333333,0.0,75.171875,0.0,0.20833333333333334,8.526041666666668,0.0,0.8541666666666666,0.005208333333333334,0.0015361825862731113,0.00454495674077319,0.006323197888601749,0.009231619679380873,0.0029276915428382037,0.0036510482934115174
Untitled,Schendel Mira,1965,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1965.jpg!Large.jpg,49.50592960075596,4,2,0.0,5.975903614457832,0.0,0.0,93.61144578313252,0.0,0.0,0.0,0.0,0.4126506024096386,0.0,0.00741839762611276,0.008051529790660225,0.006445904954499495,0.008019195554713645,0.0055835962145110414,0.007895900448487146
Untitled,Schendel Mira,1965,abstract,https://uploads0.wikiart.org/images/mira-schendel/untitled-1965-1.jpg,86.41492913997283,1,1,0.0,0.0049504950495049506,0.0,0.0,0.8514851485148516,0.0,0.0,0.0,0.0,99.14356435643565,0.0,0.032155731795241525,0.025997045790251107,0.018604651162790697,0.00363460140537921,0.027827648114901255,0.027265645286938457
Untitled (Alle),Schendel Mira,1965,abstract,https://uploads3.wikiart.org/images/mira-schendel/untitled-alle-1965.jpg,68.77401960784314,6,3,0.0,9.75,0.0,0.0,70.53,0.0,0.0,0.0,0.0,19.72,0.0,0.010067291898479309,0.0019263698630136985,0.00635039223010833,0.006188589110254601,0.0016375545851528383,0.013120489831620381
Untitled,Schendel Mira,1970,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1970.jpg,46.55048366013072,2,3,0.0,24.53333333333333,0.0,0.0,46.13333333333333,0.0,0.0,0.0,0.0,29.333333333333332,0.0,0.0063946532447708235,0.0028961175236096536,0.005641630178511283,0.009244488076246574,0.00840548037320333,0.00334419845066249
Untitled (From the series Graphic Objects),Schendel Mira,1972,abstract,https://uploads3.wikiart.org/images/mira-schendel/untitled-from-the-series-graphic-objects-1972.jpg,86.6919705882353,1,2,0.0,0.025,0.0,0.0,14.832500000000001,0.0,0.0,0.0,0.0,85.1425,0.0,0.003112678979041295,0.007549397290915869,0.0007063448191143051,0.005790130055228933,0.0014239722634967805,0.0044598917322834645
Untitled (From the series Graphic Objects),Schendel Mira,1973,abstract,https://uploads6.wikiart.org/images/mira-schendel/untitled-from-the-series-graphic-objects-1973(1).jpg,83.37340624692088,18,3,0.0,7.334170854271357,0.0,0.0,9.331658291457288,0.0,0.0,0.0,0.0,83.33417085427136,0.0,0.005241151875625699,0.00573151437356339,0.004608431943866326,0.0023958117660977845,0.00015019074224264817,0.004420653775599194
Untitled,Schendel Mira,1975,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1975.jpg,36.32469281045751,1,1,0.0,0.26333333333333336,0.0,0.0,99.73666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.006617838420641707,0.009545283727921834,0.0008680883185506699,0.0007120905479349374,0.0018440463645943098,0.009510818081921868
Untitled,Schendel Mira,1978,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1978.jpg,64.82022299115724,2,3,0.0,12.61764705882353,0.02941176470588235,0.0,52.088235294117645,0.0,0.0,0.0,0.0,35.26470588235294,0.0,0.010949519905665674,0.013961705037611124,0.0022535211267605635,0.004410204879138056,0.009100158263621975,0.013639666834367488
Untitled,Schendel Mira,1978,abstract,https://uploads0.wikiart.org/images/mira-schendel/untitled-1978-1.jpg,44.305215686274515,3,3,0.0,56.940000000000005,0.0,0.0,18.360000000000003,0.0,0.0,0.0,0.0,24.7,0.0,0.004909236214179701,0.011702819315562385,0.012751520823584463,0.00028615578320837865,0.004204168640454761,0.003857167903687686
Untitled,Schendel Mira,1978,abstract,https://uploads0.wikiart.org/images/mira-schendel/untitled-1978-2.jpg,64.47541176470588,2,3,0.0,14.719999999999999,0.005,0.0,50.434999999999995,0.0,0.0,0.02,0.0,34.82,0.0,0.00500055561729081,0.011407917772632292,0.000336436021083324,0.009399855386840203,0.011480601741884403,0.006000448631673396
Untitled,Schendel Mira,1981,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1981.jpg!Large.jpg,49.448318042813455,4,2,0.0,28.999999999999996,0.06422018348623854,0.0,2.4174311926605503,0.0,0.0,66.04128440366972,0.0,2.4770642201834865,0.0,0.005332263058310876,0.012543554006968641,0.006224425105181257,0.01415767540103899,0.0076362374175633465,0.0039031110090689933
Untitled,Schendel Mira,1981,abstract,https://uploads0.wikiart.org/images/mira-schendel/untitled-1981-1.jpg,15.80181917211329,3,1,0.0,99.55833333333334,0.04722222222222222,0.0,0.2833333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.006765899864682003,0.001101079057476327,0.006855561495644517,0.005467212346527539,3.130184367859267e-05,0.003571988093373022
Untitled,Schendel Mira,1984,abstract,https://uploads7.wikiart.org/images/mira-schendel/untitled-1984.jpg!Large.jpg,49.48015842098429,2,1,0.0,0.0,0.8774834437086093,0.0,0.0,0.0,0.0,99.1225165562914,0.0,0.0,0.0,0.01871269559606388,0.017020687746488617,0.002435723951285521,0.011975173420956553,0.007039070067807555,0.0028312570781426952
Untitled (from Splints),Schendel Mira,1987,abstract,https://uploads5.wikiart.org/images/mira-schendel/untitled-from-splints-1987(1).jpg!Large.jpg,60.40390953927584,3,3,0.0,7.4079754601226995,0.0,0.0,58.398773006134974,0.0,0.754601226993865,0.0,0.0,33.43865030674847,0.0,0.0026535463541378737,0.0026535463541378737,0.0026535463541378737,0.011487882299591879,0.011487882299591879,0.011487882299591879
Composition I,Bruce Patrick Henry,1916,abstract,https://uploads0.wikiart.org/images/patrick-henry-bruce/composition-i-1916.jpg!Large.jpg,34.730508255933955,28,2,0.0,55.04276315789474,0.0,0.0,42.25,0.0,0.11842105263157895,0.06907894736842105,0.0,2.5197368421052633,0.0,0.003638675945879111,0.008822904117355255,0.0005638369101737322,0.0,0.007453861315176492,0.007136739937196689
Composition II,Bruce Patrick Henry,1916,abstract,https://uploads1.wikiart.org/images/patrick-henry-bruce/composition-ii-1916.jpg,38.9239666136725,28,3,0.0,54.270270270270274,0.0,0.0,36.78716216216216,0.0,0.0,0.013513513513513514,0.0,8.929054054054054,0.0,0.002063679245283019,0.000813368825791186,0.009272546638701843,0.004988830975428146,0.00818018825638727,0.005464074638516151
Composition III,Bruce Patrick Henry,1916,abstract,https://uploads2.wikiart.org/images/patrick-henry-bruce/composition-iii-1916.jpg!Large.jpg,34.00171970427515,14,2,0.0,61.63934426229508,0.0,0.0,37.02049180327869,0.0,0.03278688524590164,0.14344262295081966,0.0,1.1639344262295082,0.0,0.0008309643560026241,0.008721698528763986,0.010635038732548471,0.0014621826399042934,0.0024967675776895984,0.004778338200159278
Composition IV,Bruce Patrick Henry,1916,abstract,https://uploads1.wikiart.org/images/patrick-henry-bruce/composition-iv-1916.jpg,31.816120341266274,30,2,0.0,68.18320610687023,0.0,0.0,30.46564885496183,0.0,0.0,0.35877862595419846,0.0,0.9923664122137404,0.0,0.006813331144311279,0.010477012202637742,0.006453984722846289,0.00111741091751852,0.004506925780442423,0.001028721915891696
Composition V,Bruce Patrick Henry,1916,abstract,https://uploads0.wikiart.org/images/patrick-henry-bruce/composition-v-1916.jpg,30.330775788576297,18,2,0.0,67.1055900621118,0.0,0.0,32.66770186335404,0.0,0.17080745341614906,0.0,0.0,0.05590062111801242,0.0,0.006632499246306904,0.005529861250754072,0.0012246384006884454,0.006514767932489451,0.0008459091831900927,0.0025442737102875698
Composition VI,Bruce Patrick Henry,1916,abstract,https://uploads1.wikiart.org/images/patrick-henry-bruce/composition-vi-1916.jpg!Large.jpg,43.09859943977591,36,4,0.0,52.46273291925466,0.7981366459627329,0.0,33.015527950310556,0.0,0.0,6.406832298136646,0.0,7.316770186335404,0.0,0.006196068254071239,0.007253683765410012,0.0013959226074535774,0.002082790939859412,0.0023139849428022033,0.003589726854420259
Oracle,Brach Paul,1964,abstract,https://uploads2.wikiart.org/images/paul-brach/oracle-1964.jpg,32.73081812035159,1,1,0.0,0.9103448275862069,0.0,0.0,99.0896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.015767230169050715,0.014962183492272279,0.00983502538071066,0.009876918401458745,0.029342906196347746,0.017640573318632856
The Negative Way #1,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-1-1964.jpg,21.364458308575955,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01838739150296939,0.014272768463978252,0.025779578971068334,0.027434396009542398,0.020529443544030253,0.013502198032237806
The Negative Way #2,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-2-1964.jpg,24.66406862745098,1,2,0.0,90.82000000000001,0.0,0.0,9.180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0049593723732137855,0.003388216845878136,0.0019323942084185173,0.0015028639482787954,0.0013351514118515994,0.0027497448690327704
The Negative Way #3,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-3-1964.jpg,22.797323529411763,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010922733532791945,0.007365359354475512,0.012037954963886136,0.007469132666023068,0.006168233596975576,0.011843152866242039
The Negative Way #4,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-4-1964.jpg,23.98919607843137,1,1,0.0,99.2475,0.0,0.0,0.7525,0.0,0.0,0.0,0.0,0.0,0.0,0.007212558336868901,0.004537442057844225,0.005238344683080147,0.004857458711600951,0.0016520009440005395,0.008151441659929938
The Negative Way #5,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-5-1964.jpg,28.9328131252501,2,2,0.0,60.670918367346935,0.0,0.0,38.99744897959184,0.0,0.0,0.0,0.0,0.33163265306122447,0.0,0.006195282278002385,0.006016567359395437,0.004184951611496992,0.0007022677395757132,0.004977455056508755,0.005144393779960248
The Negative Way #6,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-6-1964.jpg,26.29740196078431,2,2,0.0,60.375,0.0,0.0,39.625,0.0,0.0,0.0,0.0,0.0,0.0,0.00015659254619480113,0.007196214165591145,0.005741738926646356,0.009826476896081108,0.008680082519170138,0.004948758913611035
The Negative Way #7,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-7-1964.jpg,21.161572568725983,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03444520081688223,0.009292980032651011,0.013030116779348493,0.0059385489284792155,0.002891566265060241,0.009998823667803788
The Negative Way #8,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-8-1864.jpg,21.28181818181818,2,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022150624244865083,0.006996312754089061,0.01584786053882726,0.002781136638452237,0.008454945564049108,0.019663238784043396
The Negative Way #9,Brach Paul,1964,abstract,https://uploads5.wikiart.org/images/paul-brach/the-negative-way-9-1964.jpg,22.05291161690807,1,1,0.0,99.5854271356784,0.0,0.0,0.41457286432160806,0.0,0.0,0.0,0.0,0.0,0.0,0.011639185257032008,0.019909653672410908,0.01811271933371068,0.009309761143501976,0.01704490113957339,0.016957180750284198
The Negative Way #10,Brach Paul,1964,abstract,https://uploads6.wikiart.org/images/paul-brach/the-negative-way-10-1964.jpg,28.470459496930083,3,2,0.0,54.70202020202021,0.0,0.0,45.2979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.014142567224759005,0.014864137745493678,0.014511960771320654,0.005893909626719057,0.012045538009548292,0.009908256880733945
Dark Vessel,Brach Paul,1965,abstract,https://uploads7.wikiart.org/images/paul-brach/dark-vessel-1965.jpg,22.68117055867573,1,1,0.0,99.90954773869348,0.0,0.0,0.09045226130653267,0.0,0.0,0.0,0.0,0.0,0.0,0.004302163735290396,0.0238580157113762,0.021062271062271064,0.024364180380423168,0.026485409586311966,0.027261761158021713
Silver Series,Brach Paul,1965,abstract,https://uploads0.wikiart.org/images/paul-brach/silver-series-1965.jpg,47.34433551198257,6,2,0.0,5.232323232323232,0.0,0.0,94.76767676767676,0.0,0.0,0.0,0.0,0.0,0.0,0.002159283118004822,0.007399078742156614,0.006843887328002305,0.0065644711750036675,0.006838486709070187,0.00021898609438300668
Vessel,Brach Paul,1965,abstract,https://uploads2.wikiart.org/images/paul-brach/vessel-1965.jpg,26.82387427332742,1,1,0.0,98.42964824120602,0.0,0.0,1.5703517587939697,0.0,0.0,0.0,0.0,0.0,0.0,0.007204830280582475,0.0015946502057613168,0.0024870571515582173,0.010898510701252589,0.01103400069898647,0.010823782936624548
Corona I,Brach Paul,1995,abstract,https://uploads4.wikiart.org/images/paul-brach/corona-i-1995.jpg,64.28312745098039,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.007272386778613565,0.0003064288778574493,0.002898279730740464,0.0005552642132214578,0.0029321930360415396,0.0017905102954341987
Corona II,Brach Paul,1995,abstract,https://uploads5.wikiart.org/images/paul-brach/corona-ii-1995.jpg,56.98651460584233,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97704081632654,0.0,0.0,0.022959183673469385,0.002993133399847409,0.001235386284199108,0.005416610940216665,0.002578301251062084,0.0032824404493028577,0.005140015353292613
The Archer,Jenkins Paul,1955,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235688.jpg!Large.jpg,62.341413662239084,5,3,0.0,14.040322580645162,0.2540322580645161,0.0,59.068548387096776,0.0,0.2096774193548387,0.04838709677419355,0.0,26.379032258064516,0.0,0.00699624899903064,0.006123569407491871,0.0007603599036877456,0.006214856466410181,0.010044737064235672,0.006553357009978014
Lotus,Jenkins Paul,1957,abstract,https://uploads7.wikiart.org/images/paul-jenkins/lotus.jpg!Large.jpg,49.66413662239089,5,4,0.0,45.81720430107527,4.543010752688172,0.0,28.473118279569892,0.0,0.20430107526881722,7.295698924731182,0.0,12.811827956989246,0.8548387096774194,0.0017817901051256162,0.00452461749121867,0.008323986067654525,0.0013636902644373295,0.007839410856396247,0.012013426771097109
Pompey's Head,Jenkins Paul,1958,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235682.jpg,64.03560784313726,2,4,0.0,22.023333333333333,4.34,0.0,33.803333333333335,0.0,0.08,7.8100000000000005,0.0,29.75,2.1933333333333334,0.002363885923440598,0.009086339558442564,0.003583815028901734,0.008244367615212187,0.0014775643518158488,0.007683650898366254
Dakota Ridge,Jenkins Paul,1958,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235694.jpg!Large.jpg,40.88129411764705,5,3,0.0,54.82,0.14333333333333334,0.0,34.13333333333333,0.0,0.37,2.9733333333333336,0.0,5.45,2.11,0.006041222459132907,0.0013126152972896268,0.0011952051182901537,0.00038888496075797213,0.0040943103204856696,0.0030112044817927172
Pawnee,Jenkins Paul,1958,abstract,https://uploads8.wikiart.org/images/paul-jenkins/pawnee.jpg!Large.jpg,58.696810908271345,3,4,0.0,33.82183908045977,1.0948275862068966,0.0,25.155172413793103,0.0,0.5028735632183908,8.014367816091953,0.0,31.408045977011493,0.0028735632183908046,0.0016196716483840095,0.0029887093203453618,0.000590994717984708,0.002702702702702703,0.002257336343115124,0.005290418054014059
Phenomena High Octane,Jenkins Paul,1960,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235698.jpg!Large.jpg,63.617563025210075,5,3,0.0,22.32857142857143,0.2928571428571428,0.0,35.80357142857143,0.0,0.30357142857142855,1.7535714285714286,0.0,39.45,0.06785714285714285,0.0028913990516211113,0.0038043478260869567,0.008914383163443278,0.0064671029702203465,0.009934935909923249,0.0093814473120791
Phenomena Over the Cusp,Jenkins Paul,1961,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235706.jpg!Large.jpg,52.95002315886984,4,3,0.0,36.29527559055118,0.0,0.0,30.314960629921263,0.0,1.4330708661417324,0.0,0.0,31.956692913385826,0.0,0.002861230329041488,0.009536307961504812,0.002435417935113508,0.0047793803874711955,0.007114829028502436,0.0007318438159197555
Phenomena Yellow Strike,Jenkins Paul,1963,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235711.jpg!Large.jpg,62.53235294117647,4,3,0.0,38.38432835820896,0.8992537313432836,0.0,5.843283582089552,0.0,0.0,1.3992537313432836,0.0,53.473880597014926,0.0,0.006558479778020684,0.005970275648896981,0.008712854617392036,0.004375053615853135,0.003032403396291804,0.010779934719120426
Phenomena Yonder Near,Jenkins Paul,1964,abstract,https://uploads3.wikiart.org/images/paul-jenkins/not_detected_235717.jpg!Large.jpg,48.816811909949166,8,4,0.0,19.62037037037037,0.1851851851851852,0.04166666666666667,40.11574074074074,0.0,10.63888888888889,0.4537037037037037,0.0,28.74074074074074,0.2037037037037037,0.009876296887470071,0.0003540002022858299,0.0011666835751242772,0.005289390702878649,0.0068206479615563476,0.007426642430537523
